"","id","zip","stratum2","region","stratum2014","region2014","r_stratum2014","psu","ssu","wsel0","wsel","wr_19_4","wr_19_5","wave","qtype","year","year_m","sdt1","sdt2","a1","a2y","a2m","a3city","a3zip","a4city","a4zip","a5","a5city","a5zip","a6","a7","ka7","a8","ka8","a9","ka9","a10","a11","ka11","a12","a12a","a13","a14","a1501","a1502","a1503","a1504","a1505","a1506","a1507","a1508","ka15","a16","a17","a18","a19","ka19","a20","ka20","a20a","a20a1","a21","ka21","a22","ka22","a23","ka23","a24","ka24","b1","b2","b3","b4","b5","b6","b7a","b7b","b7c","b7d","b8a","b8b","b8c","b8d","b9a","b9b","b10","b1101","b1102","b1103","b1104","b1105","b1106","b1107","b1108","b1197","b12a","b12b","kb12b","b13a","b13b","b13c","b13d","b13e","b13f","b13g","b14a","b14b","b14c","b14d","b14e","b14f","b14g","b15a1","b15a2","b15a3","b15a4","b15a5","b15a6","b15a7","b15b1","b15b2","b15b3","b15b4","b15b5","b15b6","b15b7","b15c1","b15c2","b15c3","b15c4","b15c5","b15c6","b15c7","b16","b17","b18","b19","b20a","b20b","b20c","b21a","b21b","b21c","b21d","b22","b23a","b23b","b23c","c1","c2","c3a","c3b","c3c","c3d","c3e","c3f","c3g","c3h","c3i","kc3i","d1","kd1","d2","d3","e1","e2","e3","e4","f1","f1a","f2","f2a","f3","f3a","f4","f4a","f5","f6","f7","f8a","f8b","f8c","f9","f10a","f10b","f10c","f10d","f10e","f11a","f11b","f11c","f12","kf12","f13a","f13b","f13c","f13d","f13e","f13f","f13g","f13h","f13i","g1","g2h","g2m","g2","g3a","g3b","g3c","g4","g5","kg5","g6","kg6","g7h","g7m","g7","g8a","g8b","g8c","g9a","g9b","g9c","g10","g10a","g11","g11a","h1","kh1","h2city","h2zip","h3a3","h3b4","h3b5","h3b5isco88","h4","h5","h6","kh6","h6a","h7","h7a","kh7a","h8","h9y","h9m","h10","h11","kh11","h12","h13a3","h13b4","h13b5","h13b5isco88","h13c","h14","h15","h15a","h16","h1701","h1702","h1703","h1704","h1705","h1706","h1707","h1708","h1709","h1710","h1711","h1712","h1713","h1714","h1715","h1716","h1717","h1718","h1719","h1720","h1721","h1722","h1723","h1724","h1725","kh17","h18","h18a","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","edt1","edt2","a2n","a13n","a18n","a18n2","f2an","f4an","g2n","g7n","h3a3n","h3b4n","h3b5n","h3b5isco88n","h8n","h9n","h12n","h13a3n","h13b4n","h13b5n","h13b5isco88n","h16n","h18n"
"11",104231,104,1,1,2,1,12,1,1,0.811930644,0.776418401620083,1.04973277810936,1.1078042355727,"0704","卷二",2018,107,808,1147,1,28,10,2,103,2,103,2,2,104,2,4,"",4,"",2,"",3,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",1,1,28,1,"",3,"",1,96,4,"",4,"",1,"",1,"",2,1,4,3,3,2,2,5,2,2,2,5,5,2,2,2,3,1,0,1,0,0,0,0,0,0,2,1,"",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,"likeCH",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,6,1,6,1,2,4,2,2,6,6,6,5,1,1,3,2,2,3,2,3,3,4,"",3,"",4,1,2,3,4,4,2,96,2,996,2,96,2,9996,1,2,3,1,1,1,3,2,2,7,2,2,2,6,5,6,"福州話",2,5,6,2,2,2,1,1,2,1,3,30,210,8,1,2,1,1,"",1,"",0,0,0,96,96,96,96,96,96,96,96,96,96,10,"",96,9996,360,710,7126,7136,10,1,1,"",4,96,96,"",40,32,0,5,10,"",72,960,515,5141,5141,1,1,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",3,0,4,3,3,2,1,2,2,24,24,6,808,1234,7,2,7,4,96,96,5,0,5,7,7,7,4,7,7,19,5,5,5,3,4
"12",104402,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.08207060674622,1.05389456178411,"0704","卷二",2018,107,819,1023,1,68,1,2,111,2,111,1,2,104,2,5,"台灣外省人",2,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,73,1,"",19,"",1,96,1,"",1,"",6,"",4,"",3,2,3,2,4,1,5,3,2,2,6,1,6,3,3,3,2,1,0,1,0,1,0,0,0,0,4,7,"台灣",1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,"likeCH",2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,4,4,4,6,3,7,1,2,4,2,2,3,5,5,5,1,1,2,3,3,3,2,3,3,4,"",5,"",1,1,1,1,4,97,2,96,2,996,2,96,1,2,1,3,3,1,1,1,4,2,2,6,5,3,2,6,6,1,"",7,7,7,4,4,3,5,6,2,1,1,0,60,5,10,5,4,2,"",3,"",1,0,60,6,9,1,1,6,4,2,2,4,96,1,"",3,238,490,511,5112,5112,11,1,1,"",4,96,96,"",40,5,0,1,1,"",40,490,420,5230,4211,3,1,1,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,4,3,3,3,4,4,1,6,6,14,819,1115,3,3,3,9,96,1,2,2,8,5,5,5,4,3,4,8,4,5,4,4,1
"13",104404,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.08207060674622,1.05389456178411,"0704","卷二",2018,107,911,1230,1,70,6,4,330,4,330,1,2,104,1,1,"",1,"",3,"",1,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,68,1,"",11,"",1,96,1,"",1,"",4,"",1,"",1,3,3,1,3,2,2,1,3,6,2,5,2,1,6,6,4,0,0,0,1,1,0,0,0,0,2,6,"",2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,6,1,6,2,2,2,4,2,7,7,7,1,1,1,4,1,4,4,4,4,4,4,"",6,"海邊",4,1,2,4,4,4,2,96,1,10,1,8,1,6,2,3,3,1,1,1,4,2,2,2,6,2,1,2,2,2,"",7,7,6,2,6,6,3,6,1,1,0,15,15,3,8,8,1,6,"",7,"",4,0,240,4,2,9,9,9,9,4,96,4,96,16,"自營水電行堅持全職",3,235,430,710,7411,7137,2,6,96,"",96,2,96,"",16,4,0,3,11,"",45,998,431,4311,4121,2,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,1,3,4,2,3,5,4,1,2,24,8,911,1254,3,3,3,8,2,2,1,5,6,7,7,7,2,3,5,98,4,4,4,4,3
"14",104406,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.21256540471987,1.20019405169837,"0704","卷二",2018,107,806,1522,2,52,2,1,201,1,201,1,2,104,1,2,"",2,"",9,"",96,19,"",1,96,15,2,96,96,96,96,96,96,96,96,"",2,3,96,96,"",96,"",96,96,96,"",96,"",4,"",4,"",3,3,1,2,6,2,5,3,3,3,6,2,3,2,6,6,4,0,0,1,1,1,0,0,0,0,4,1,"",1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,7,2,7,1,1,1,1,6,7,7,7,5,1,1,2,1,2,3,1,3,2,4,"",1,"",3,2,2,1,3,3,2,96,1,1,1,5,2,9996,2,97,97,1,1,1,4,1,3,7,3,2,2,2,2,1,"",6,6,6,2,6,2,3,6,1,1,1,30,90,5,4,1,2,5,"國語、西洋流行歌曲",5,"",6,0,360,7,5,3,1,9,9,1,2,4,96,1,"",2,104,660,332,3311,3411,11,1,1,"",5,3,97,"",40,24,0,2,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,5,2,3,2,2,4,2,8,96,22,806,1559,5,3,96,96,1,96,3,7,11,3,3,3,4,7,96,96,96,96,96,4,3
"15",104408,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.06632975800248,1.06143517290089,"0704","卷二",2018,107,806,1631,2,57,1,2,104,2,104,1,2,104,1,1,"",1,"",9,"",96,19,"",1,96,17,2,96,96,96,96,96,96,96,96,"",2,1,57,1,"",19,"",1,96,2,"",1,"",3,"",3,"",3,3,1,4,2,2,3,7,2,5,3,4,7,1,5,3,3,0,0,1,1,1,1,0,0,0,4,5,"",1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,"disCH",2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,5,5,2,3,1,7,2,4,7,6,6,5,7,3,4,5,1,2,2,2,2,3,1,3,4,"",4,"",1,97,2,1,1,3,2,96,2,996,2,96,2,9996,1,97,97,1,1,1,3,2,2,2,6,2,2,6,6,6,"台語、國語各半",6,6,5,2,5,3,7,3,2,1,3,0,180,8,4,5,1,2,"",7,"",2,0,120,6,1,1,1,5,4,4,96,4,96,2,"",2,104,470,531,5230,4211,11,2,1,"",5,2,96,"",20,0,1,3,1,"",40,520,332,3322,3415,2,1,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,0,4,3,2,2,2,5,1,2,7,9,806,1724,5,3,5,7,96,96,4,3,7,5,5,4,2,1,4,8,3,3,3,3,2
"16",104409,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.17722743523464,1.13704629106114,"0704","卷二",2018,107,803,2106,1,47,8,2,105,2,105,1,2,104,1,1,"",1,"",3,"",1,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,54,1,"",20,"",1,96,1,"",1,"",1,"",1,"",3,3,2,2,3,1,5,3,2,2,3,2,2,2,5,5,4,1,0,1,1,1,0,0,0,0,2,5,"",1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,"likeCH",1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,5,2,6,2,2,3,2,3,5,5,5,5,3,1,2,2,3,3,2,3,3,4,"",2,"",3,1,3,1,1,2,2,96,2,996,1,1,2,9996,2,1,2,1,1,1,2,2,2,5,3,3,2,3,3,1,"",5,5,6,5,3,2,2,5,2,1,2,30,150,1,1,5,1,1,"",5,"",10,0,600,4,1,1,1,4,2,3,1,3,1,1,"",2,108,650,332,3321,3412,11,1,1,"",5,2,96,"",40,18,1,1,1,"",45,650,120,1213,1240,3,1,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",3,0,7,2,3,2,2,3,1,17,12,22,803,2150,6,3,5,7,96,96,4,8,11,3,3,3,4,6,5,11,1,1,1,5,4
"17",104410,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,0.984666824370368,0.982791967930942,"0704","卷二",2018,107,830,1037,2,87,5,14,747,2,104,2,2,104,1,1,"",1,"",9,"",96,19,"",2,96,15,2,96,96,96,96,96,96,96,96,"",2,6,96,96,"",96,"",96,96,96,"",96,"",20,"",19,"",3,2,3,2,2,1,5,3,6,6,6,4,5,2,2,3,2,1,0,0,1,1,0,0,0,0,2,6,"",2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,"likeCH",1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,4,2,4,2,4,5,6,3,4,4,4,4,2,3,3,5,1,1,3,3,3,2,2,3,3,4,"",2,"",2,1,1,4,4,4,2,96,2,996,2,96,2,9996,2,1,1,1,1,1,3,2,2,6,4,2,2,6,5,1,"",6,2,4,2,4,4,3,5,2,4,96,96,9996,5,2,1,4,4,"",5,"",4,0,240,4,4,9,4,9,9,3,2,4,96,1,"",2,104,470,531,5223,5220,11,3,1,"",5,2,96,"",35,2,0,3,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,6,3,3,3,2,4,1,3,96,12,830,1109,2,3,96,96,96,96,96,5,7,5,5,5,4,3,96,96,96,96,96,4,1
"18",104414,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.17722743523464,1.13704629106114,"0704","卷二",2018,107,1129,1350,1,55,4,2,104,2,104,1,2,104,1,1,"",1,"",9,"",96,10,"",1,96,14,2,96,96,96,96,96,96,96,96,"",1,1,57,1,"",19,"",1,96,4,"",4,"",3,"",1,"",4,3,3,4,2,2,1,2,6,2,6,2,2,2,2,2,7,0,0,1,1,0,0,0,0,0,2,6,"",1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,4,4,4,4,4,6,6,6,5,1,1,3,3,3,3,3,3,3,4,"",1,"",4,2,2,4,4,4,1,6,2,996,2,96,2,9996,3,97,97,1,1,2,1,2,2,6,6,2,2,2,2,2,"",2,2,2,2,3,6,6,2,2,1,1,0,60,5,3,10,5,4,"",7,"",1,0,60,9,9,9,2,7,6,4,96,4,96,1,"",2,104,250,720,7212,7212,2,6,96,"",96,2,96,"",40,15,0,1,11,"",40,470,410,4110,4115,3,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2,0,8,3,3,1,3,4,2,7,24,7,1129,1423,5,3,5,7,96,96,2,2,3,7,7,7,4,5,4,7,4,4,4,4,3
"19",104415,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.08124361770603,1.16932798992712,"0704","卷二",2018,107,825,1038,2,36,7,19,269,19,269,1,2,104,1,4,"",4,"",2,"",1,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",2,4,96,96,"",96,"",96,96,96,"",96,"",1,"",1,"",2,1,4,2,2,2,1,5,3,3,6,5,2,2,5,6,7,0,0,1,0,0,0,0,0,0,4,1,"",2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,1,6,2,2,5,4,3,7,7,7,1,1,1,3,3,3,3,2,3,2,4,"",4,"",4,1,1,1,4,1,2,96,2,996,2,96,2,9996,2,1,3,1,1,1,2,1,1,6,6,1,1,6,6,2,"",3,4,3,3,6,2,2,6,1,1,6,0,360,2,1,8,1,1,"",7,"",0,0,0,96,96,96,96,96,96,96,96,96,96,10,"",96,9996,960,514,5152,5121,1,1,1,"",5,2,96,"",56,2,0,5,96,"",996,996,996,9996,9996,96,96,96,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,0,7,3,2,2,2,5,2,24,96,4,825,1108,7,2,96,96,96,96,7,0,19,5,5,5,6,3,96,96,96,96,96,2,4
"20",104416,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.08207060674622,1.05389456178411,"0704","卷二",2018,107,812,1925,1,74,1,2,104,2,104,1,2,104,1,1,"",1,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",8,"",3,"",2,1,3,3,5,1,6,3,6,3,5,5,3,3,5,3,2,0,1,1,0,1,1,0,0,0,4,5,"",2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,"disCH",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,3,3,7,2,2,2,2,5,5,5,3,2,1,1,2,2,2,3,2,3,3,4,"",2,"",2,1,1,1,1,4,1,5,1,1,2,96,1,1,3,3,3,1,2,2,4,2,2,7,2,2,1,5,5,1,"",5,5,3,3,3,3,3,5,3,1,2,0,120,2,10,5,1,2,"",7,"",4,0,240,4,1,1,4,6,8,2,1,2,1,1,"",2,104,450,410,4110,4115,2,1,5,"",96,2,96,"",40,6,0,2,96,"",996,996,996,9996,9996,96,96,96,96,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,5,3,3,2,3,3,2,7,96,23,812,1956,3,3,96,96,1,1,3,5,7,4,4,4,4,4,96,96,96,96,96,5,1
"21",104418,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,0.997433293513059,0.956658714448692,"0704","卷二",2018,107,816,1607,1,44,2,2,104,2,104,1,2,104,1,4,"",4,"",9,"",96,10,"",1,96,14,1,0,0,1,0,1,0,0,0,"",1,1,47,1,"",10,"",1,96,1,"",1,"",4,"",3,"",4,3,3,3,6,2,6,6,2,5,6,2,3,1,6,2,1,0,0,0,1,0,0,0,0,0,2,1,"",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"likeCH",1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,6,2,5,1,2,5,5,4,3,3,3,5,1,2,2,2,2,2,2,2,2,4,"",2,"",2,1,2,1,1,2,2,96,2,996,1,3,2,9996,2,3,3,1,1,1,4,3,3,3,2,1,1,7,7,1,"",7,7,7,7,1,1,1,5,1,4,96,96,9996,8,8,5,4,5,"混著聽",7,"",4,0,240,2,8,6,1,6,2,1,2,1,2,10,"",96,9996,450,332,3322,3415,4,1,1,"",5,2,96,"",84,3,0,5,10,"",40,540,420,4211,4212,2,1,1,4,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"",3,0,6,3,3,1,1,5,1,24,24,7,816,1652,6,3,6,6,96,96,96,5,7,3,3,3,7,3,4,8,4,4,4,1,4
"22",104420,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.03525355518257,1.00558815871562,"0704","卷二",2018,107,828,1909,1,63,11,3,241,2,104,1,2,104,1,1,"",2,"",4,"",2,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,74,1,"",8,"",1,96,5,"越南",5,"越南",3,"",3,"",2,1,3,2,6,1,5,4,6,6,6,3,6,5,3,2,4,0,0,1,1,1,1,0,0,0,4,5,"",1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,"likeCH",1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,3,3,2,6,2,5,2,2,2,2,2,6,7,6,5,3,1,3,3,3,3,2,2,2,4,"",2,"",3,1,2,2,1,4,1,4,2,996,2,96,2,9996,3,3,3,1,1,2,4,2,5,5,6,2,2,6,5,6,"國語、台語各半",6,6,6,5,5,3,4,3,2,1,2,30,150,2,5,1,2,2,"",5,"",5,0,300,9,1,6,2,7,9,3,2,3,2,1,"",4,335,410,353,3123,3112,3,1,1,"",5,2,96,"",40,3,0,2,11,"",997,960,516,5142,5141,97,2,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,1,6,3,3,3,3,4,2,6,24,6,828,1940,4,3,3,9,96,96,4,6,6,3,3,3,4,3,97,19,5,5,5,3,2
"23",104425,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,1.06632975800248,1.06143517290089,"0704","卷二",2018,107,818,1930,2,65,6,2,104,2,104,1,2,104,1,4,"",1,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",19,"",4,"",3,3,3,4,2,1,6,5,2,4,6,4,2,2,2,6,5,0,0,1,1,0,0,0,0,0,4,5,"",1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,2,6,6,7,2,2,4,2,3,7,7,7,2,1,1,3,3,3,2,3,3,3,4,"",1,"",4,1,2,1,1,2,2,96,2,996,2,96,1,1,2,97,97,1,1,1,3,2,2,6,2,2,2,6,6,2,"",7,6,6,2,2,4,2,2,2,1,3,0,180,5,8,3,2,2,"",7,"",3,0,180,4,4,2,1,4,7,4,96,4,96,1,"",2,105,650,250,2514,2132,9,1,1,"",5,2,96,"",40,10,0,1,96,"",996,996,996,9996,9996,96,96,96,96,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,6,3,3,1,2,3,1,9,96,11,818,1959,4,3,96,96,96,1,4,4,11,2,2,2,4,4,96,96,96,96,96,2,1
"24",104429,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,0.95597053627137,0.931082736528512,"0704","卷二",2018,107,818,2012,1,79,3,2,104,2,104,1,2,104,1,1,"",1,"",2,"",1,19,"",3,6,18,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",4,"",6,"",3,3,4,2,3,1,7,5,5,5,5,5,5,5,3,3,2,0,0,0,1,1,0,0,0,0,4,7,"台灣",1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,97,"disCH",2,2,1,97,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,2,3,2,2,5,5,2,2,4,4,2,1,1,3,2,3,3,2,2,2,4,"",2,"",2,1,2,2,2,4,2,96,2,996,2,96,2,9996,2,3,3,1,1,2,4,6,6,6,3,1,1,4,4,1,"",5,5,5,1,5,4,4,2,1,1,1,0,60,5,5,1,2,4,"",7,"",10,0,600,9,6,1,6,2,9,1,2,1,2,3,"",2,104,740,313,2163,3471,1,7,96,"",96,2,96,"",20,0,6,2,96,"",996,996,996,9996,9996,96,96,96,96,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,7,3,3,2,3,4,1,5,96,6,818,2037,2,3,96,96,96,96,2,8,13,3,2,3,2,2,96,96,96,96,96,3,1
"25",104432,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,0.984666824370368,0.982791967930942,"0704","卷二",2018,107,1130,1200,2,81,2,1,214,2,104,1,2,104,1,1,"",1,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",6,"",6,"",2,3,4,4,1,1,6,2,2,6,6,4,5,2,2,6,2,0,0,1,1,1,0,0,0,0,3,1,"",2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,6,2,2,2,2,4,6,6,6,5,3,1,3,1,2,1,1,2,2,4,"",1,"",2,1,1,2,1,4,2,96,2,996,1,6,2,9996,2,2,1,1,1,1,3,2,3,6,2,2,2,2,5,1,"",6,4,4,4,4,4,4,3,2,1,2,0,120,5,1,1,1,2,"",7,"",3,0,180,7,2,1,4,7,1,4,96,4,96,1,"",2,104,650,332,3321,3412,10,1,1,"",5,3,1,"",40,4,0,1,96,"",996,996,996,9996,9996,96,96,96,96,6,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,8,2,1,1,2,2,1,12,96,24,1130,1235,2,3,96,96,96,96,3,4,11,3,3,3,4,3,96,96,96,96,96,6,1
"26",104440,104,1,1,2,1,12,1,2,0.811930644,0.776418401620083,0.870040518537932,1.01512430812124,"0704","卷二",2018,107,812,1634,1,25,4,4,333,4,333,1,2,104,2,1,"",1,"",4,"",3,3,"",1,96,6,2,96,96,96,96,96,96,96,96,"",1,1,26,1,"",3,"",1,96,1,"",1,"",2,"",1,"",3,1,3,3,3,1,2,2,3,5,3,3,2,2,5,3,3,1,0,1,0,0,1,0,0,0,2,94,"",1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,3,94,3,6,2,6,4,5,5,5,2,7,7,7,5,1,1,3,1,2,2,3,4,3,4,"",4,"",4,1,2,4,4,4,1,5,2,996,1,5,2,9996,2,1,1,1,1,1,3,2,2,94,3,3,2,3,5,2,"",1,6,5,6,6,3,1,7,2,1,0,30,30,5,1,3,1,1,"",7,"",0,0,0,96,96,96,96,96,96,96,96,96,96,10,"",96,9996,190,120,3116,3116,10,1,1,"",5,2,96,"",48,15,0,5,10,"",56,470,531,5221,1314,1,7,96,96,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",4,0,5,3,3,1,1,4,2,24,24,2,812,1804,8,1,8,4,96,96,1,0,3,1,3,3,5,5,6,7,5,5,1,3,5
"27",106201,106,1,1,1,1,11,1,1,0.675534237,0.645987704007859,0.897244578258745,0.867226208624578,"0704","卷二",2018,107,815,950,1,37,3,19,268,19,268,1,2,106,1,1,"",1,"",2,"",3,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,58,1,"",19,"",1,96,1,"",1,"",3,"",1,"",4,3,4,1,3,2,3,3,2,5,2,1,5,5,5,5,3,0,0,1,1,0,0,0,0,0,2,2,"",1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,"disCH",1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,3,2,2,3,5,1,5,3,2,2,3,2,5,5,5,1,3,1,2,3,2,2,3,3,3,4,"",1,"",2,1,2,4,1,1,1,6,1,1,1,6,2,9996,2,3,3,1,1,1,3,1,3,5,6,3,2,5,5,2,"",2,6,6,2,6,7,5,2,2,1,2,0,120,8,1,2,4,1,"",3,"",1,0,60,4,4,6,2,6,7,3,2,4,96,4,"",2,106,690,211,2611,2421,2,6,96,"",96,2,96,"",6,40,0,2,4,"",4,690,311,3411,3432,1,7,96,96,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",4,0,8,2,3,1,2,4,1,10,6,14,815,1028,7,3,4,7,1,96,3,2,13,2,2,2,1,7,1,13,3,3,3,4,5
"28",106205,106,1,1,1,1,11,1,1,0.675534237,0.645987704007859,0.973380366898174,0.955372037386182,"0704","卷二",2018,107,1016,1245,1,68,8,15,854,2,100,2,2,106,1,1,"",1,"",2,"",2,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",6,"",3,"",1,1,2,2,3,1,4,2,2,3,3,2,2,2,3,2,3,1,0,1,1,1,0,0,0,0,2,5,"",2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,"likeCH",1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,3,3,5,3,3,2,6,1,5,3,2,7,6,6,7,2,1,2,2,1,3,3,2,3,3,4,"",1,"",2,1,1,2,4,3,2,96,2,996,2,96,2,9996,3,2,2,1,1,1,3,1,3,6,3,2,2,2,2,1,"",6,2,6,2,6,6,2,2,2,1,5,0,300,5,5,1,1,2,"",7,"",5,0,300,4,4,9,1,4,6,3,2,4,96,1,"",2,106,820,410,4419,4190,2,1,5,"",96,2,96,"",60,12,0,1,96,"",996,996,996,9996,9996,96,96,96,96,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"",0,96,5,3,2,3,3,3,2,5,96,6,1016,1310,3,3,96,96,96,96,6,6,14,4,4,4,6,5,96,96,96,96,96,6,1
